accession	ko_id	map_id
GCF_009758255.1	K01190	map00052
GCF_009758255.1	K13482	map01232
GCF_009758255.1	K13482	map00230
GCF_009758255.1	K01130	map00600
GCF_009758255.1	K17686	map04978
GCF_009758255.1	K17686	map01524
GCF_009758255.1	K17686	map04016
GCF_009758255.1	K17686	map04978
GCF_009758255.1	K17686	map01524
GCF_009758255.1	K17686	map04016
GCF_009758255.1	K01130	map00600
GCF_009758255.1	K01130	map00600
GCF_009758255.1	K07258	map00550
GCF_009758255.1	K01972	map03410
GCF_009758255.1	K01972	map03430
GCF_009758255.1	K01972	map03420
GCF_009758255.1	K01972	map03030
GCF_009758255.1	K01952	map00230
GCF_009758255.1	K15923	map00511
GCF_009758255.1	K00962	map03018
GCF_009758255.1	K05349	map00946
GCF_009758255.1	K05349	map00460
GCF_009758255.1	K05349	map00999
GCF_009758255.1	K05349	map00500
GCF_009758255.1	K05349	map00946
GCF_009758255.1	K05349	map00460
GCF_009758255.1	K05349	map00999
GCF_009758255.1	K05349	map00500
GCF_009758255.1	K00951	map00230
GCF_009758255.1	K01139	map00230
GCF_009758255.1	K01126	map00564
GCF_009758255.1	K00031	map05230
GCF_009758255.1	K00031	map00480
GCF_009758255.1	K00031	map00020
GCF_009758255.1	K00031	map04146
GCF_009758255.1	K00031	map01210
GCF_009758255.1	K00031	map00720
GCF_009758255.1	K00031	map01230
GCF_009758255.1	K00031	map01200
GCF_009758255.1	K03654	map03018
GCF_009758255.1	K00700	map00500
GCF_009758255.1	K03782	map00940
GCF_009758255.1	K03782	map00983
GCF_009758255.1	K03782	map00360
GCF_009758255.1	K03782	map00380
GCF_009758255.1	K01638	map00630
GCF_009758255.1	K01638	map00620
GCF_009758255.1	K01638	map01200
GCF_009758255.1	K03655	map03440
GCF_009758255.1	K07407	map00603
GCF_009758255.1	K07407	map00600
GCF_009758255.1	K07407	map00052
GCF_009758255.1	K07407	map00561
GCF_009758255.1	K00937	map03018
GCF_009758255.1	K00937	map00190
GCF_009758255.1	K00525	map00240
GCF_009758255.1	K00525	map01232
GCF_009758255.1	K00525	map00230
GCF_009758255.1	K01205	map00531
GCF_009758255.1	K01205	map04142
GCF_009758255.1	K03695	map04213
GCF_009758255.1	K07407	map00603
GCF_009758255.1	K07407	map00600
GCF_009758255.1	K07407	map00052
GCF_009758255.1	K07407	map00561
GCF_009758255.1	K01782	map00930
GCF_009758255.1	K01782	map00907
GCF_009758255.1	K01782	map00410
GCF_009758255.1	K01782	map00071
GCF_009758255.1	K01782	map00280
GCF_009758255.1	K01782	map00380
GCF_009758255.1	K01782	map01212
GCF_009758255.1	K01782	map00640
GCF_009758255.1	K01782	map00310
GCF_009758255.1	K01782	map00362
GCF_009758255.1	K01782	map00650
GCF_009758255.1	K01782	map01200
GCF_009758255.1	K00941	map00730
GCF_009758255.1	K00941	map01240
GCF_009758255.1	K14153	map00730
GCF_009758255.1	K14153	map01240
GCF_009758255.1	K07407	map00603
GCF_009758255.1	K07407	map00600
GCF_009758255.1	K07407	map00052
GCF_009758255.1	K07407	map00561
GCF_009758255.1	K13788	map00430
GCF_009758255.1	K13788	map00640
GCF_009758255.1	K13788	map00720
GCF_009758255.1	K13788	map00620
GCF_009758255.1	K13788	map00680
GCF_009758255.1	K13788	map01200
GCF_009758255.1	K07407	map00603
GCF_009758255.1	K07407	map00600
GCF_009758255.1	K07407	map00052
GCF_009758255.1	K07407	map00561
GCF_009758255.1	K07407	map00603
GCF_009758255.1	K07407	map00600
GCF_009758255.1	K07407	map00052
GCF_009758255.1	K07407	map00561
GCF_009758255.1	K01547	map02020
GCF_009758255.1	K01354	map05143
GCF_009758255.1	K01354	map05142
GCF_009758255.1	K07407	map00603
GCF_009758255.1	K07407	map00600
GCF_009758255.1	K07407	map00052
GCF_009758255.1	K07407	map00561
GCF_009758255.1	K00615	map01051
GCF_009758255.1	K00615	map00710
GCF_009758255.1	K00615	map00030
GCF_009758255.1	K00615	map01230
GCF_009758255.1	K00615	map01200
GCF_009758255.1	K12308	map00052
GCF_009758255.1	K03654	map03018
GCF_009758255.1	K03702	map03420
GCF_009758255.1	K01214	map00500
GCF_009758255.1	K02438	map00500
GCF_009758255.1	K08256	map00571
GCF_009758255.1	K16147	map00500
GCF_009758255.1	K02618	map00360
GCF_009758255.1	K00232	map00592
GCF_009758255.1	K00232	map01040
GCF_009758255.1	K00232	map00410
GCF_009758255.1	K00232	map00071
GCF_009758255.1	K00232	map03320
GCF_009758255.1	K00232	map04146
GCF_009758255.1	K00232	map01212
GCF_009758255.1	K00232	map00640
GCF_009758255.1	K00232	map04936
GCF_009758255.1	K00232	map04024
GCF_009758255.1	K00232	map01200
GCF_009758255.1	K03628	map03018
GCF_009758255.1	K00001	map00982
GCF_009758255.1	K00001	map00626
GCF_009758255.1	K00001	map00980
GCF_009758255.1	K00001	map00625
GCF_009758255.1	K00001	map00830
GCF_009758255.1	K00001	map00071
GCF_009758255.1	K00001	map00350
GCF_009758255.1	K00001	map00010
GCF_009758255.1	K00001	map00620
GCF_009758255.1	K00001	map01220
GCF_009758255.1	K00068	map00051
GCF_009758255.1	K01629	map00040
GCF_009758255.1	K01629	map00051
GCF_009758255.1	K07407	map00603
GCF_009758255.1	K07407	map00600
GCF_009758255.1	K07407	map00052
GCF_009758255.1	K07407	map00561
GCF_009758255.1	K00372	map00910
GCF_009758255.1	K01868	map00970
GCF_009758255.1	K01895	map00640
GCF_009758255.1	K01895	map00630
GCF_009758255.1	K01895	map00010
GCF_009758255.1	K01895	map00720
GCF_009758255.1	K01895	map00620
GCF_009758255.1	K01895	map00680
GCF_009758255.1	K01895	map01200
GCF_009758255.1	K11263	map00061
GCF_009758255.1	K11263	map00280
GCF_009758255.1	K11263	map01212
GCF_009758255.1	K11263	map00640
GCF_009758255.1	K11263	map00630
GCF_009758255.1	K11263	map00620
GCF_009758255.1	K11263	map01200
GCF_009758255.1	K01389	map04614
GCF_009758255.1	K01389	map04974
GCF_009758255.1	K01389	map04640
GCF_009758255.1	K01389	map05010
GCF_009758255.1	K01662	map00730
GCF_009758255.1	K01662	map00900
GCF_009758255.1	K02031	map02024
GCF_009758255.1	K02032	map02024
GCF_009758255.1	K04066	map03440
GCF_009758255.1	K03336	map00562
GCF_009758255.1	K16650	map00572
GCF_009758255.1	K01687	map00290
GCF_009758255.1	K01687	map00770
GCF_009758255.1	K01687	map01210
GCF_009758255.1	K01687	map01230
GCF_009758255.1	K01392	map04614
GCF_009758255.1	K01392	map05143
GCF_009758255.1	K03703	map03420
GCF_009758255.1	K17686	map04978
GCF_009758255.1	K17686	map01524
GCF_009758255.1	K17686	map04016
GCF_009758255.1	K13063	map00405
GCF_009758255.1	K13063	map02024
GCF_009758255.1	K10676	map00361
GCF_009758255.1	K10676	map01220
GCF_009758255.1	K02316	map03030
GCF_009758255.1	K01596	map04964
GCF_009758255.1	K01596	map04920
GCF_009758255.1	K01596	map04922
GCF_009758255.1	K01596	map03320
GCF_009758255.1	K01596	map00020
GCF_009758255.1	K01596	map04931
GCF_009758255.1	K01596	map04152
GCF_009758255.1	K01596	map04910
GCF_009758255.1	K01596	map04068
GCF_009758255.1	K01596	map00010
GCF_009758255.1	K01596	map00620
GCF_009758255.1	K01596	map04151
GCF_009758255.1	K01710	map00521
GCF_009758255.1	K01710	map00525
GCF_009758255.1	K01710	map01055
GCF_009758255.1	K01710	map00523
GCF_009758255.1	K01710	map00541
GCF_009758255.1	K01710	map01250
GCF_009758255.1	K04043	map04212
GCF_009758255.1	K04043	map03018
GCF_009758255.1	K04043	map05152
GCF_009758255.1	K01183	map00520
GCF_009758255.1	K03596	map05134
GCF_009758255.1	K03380	map00623
GCF_009758255.1	K03380	map00627
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K01081	map00760
GCF_009758255.1	K01081	map00240
GCF_009758255.1	K01081	map01232
GCF_009758255.1	K01081	map00230
GCF_009758255.1	K01119	map00240
GCF_009758255.1	K01119	map00230
GCF_009758255.1	K00820	map00250
GCF_009758255.1	K00820	map04931
GCF_009758255.1	K00820	map00520
GCF_009758255.1	K00820	map05415
GCF_009758255.1	K00820	map01250
GCF_009758255.1	K04079	map04612
GCF_009758255.1	K04079	map04914
GCF_009758255.1	K04079	map04915
GCF_009758255.1	K04079	map04657
GCF_009758255.1	K04079	map05215
GCF_009758255.1	K04079	map04626
GCF_009758255.1	K04079	map04659
GCF_009758255.1	K04079	map04217
GCF_009758255.1	K04079	map05418
GCF_009758255.1	K04079	map05207
GCF_009758255.1	K04079	map04141
GCF_009758255.1	K04079	map04621
GCF_009758255.1	K04079	map05417
GCF_009758255.1	K04079	map05132
GCF_009758255.1	K04079	map04151
GCF_009758255.1	K04079	map05200
GCF_009758255.1	K01897	map04216
GCF_009758255.1	K01897	map00061
GCF_009758255.1	K01897	map04920
GCF_009758255.1	K01897	map00071
GCF_009758255.1	K01897	map03320
GCF_009758255.1	K01897	map04146
GCF_009758255.1	K01897	map01212
GCF_009758255.1	K01897	map04714
GCF_009758255.1	K01897	map02024
GCF_009758255.1	K00239	map00020
GCF_009758255.1	K00239	map05134
GCF_009758255.1	K00239	map00650
GCF_009758255.1	K00239	map00720
GCF_009758255.1	K00239	map00190
GCF_009758255.1	K00239	map01200
GCF_009758255.1	K00278	map00250
GCF_009758255.1	K00278	map00760
GCF_009758255.1	K00278	map01240
GCF_009758255.1	K03891	map00190
GCF_009758255.1	K01183	map00520
GCF_009758255.1	K05592	map03018
GCF_009758255.1	K11927	map03018
GCF_009758255.1	K01207	map00531
GCF_009758255.1	K01207	map01501
GCF_009758255.1	K01207	map00520
GCF_009758255.1	K01652	map00290
GCF_009758255.1	K01652	map00660
GCF_009758255.1	K01652	map00770
GCF_009758255.1	K01652	map01210
GCF_009758255.1	K01652	map00650
GCF_009758255.1	K01652	map01230
GCF_009758255.1	K01876	map00970
GCF_009758255.1	K02551	map00130
GCF_009758255.1	K02551	map01240
GCF_009758255.1	K01608	map00630
GCF_009758255.1	K01178	map00500
GCF_009758255.1	K03587	map00550
GCF_009758255.1	K03587	map01501
GCF_009758255.1	K11263	map00061
GCF_009758255.1	K11263	map00280
GCF_009758255.1	K11263	map01212
GCF_009758255.1	K11263	map00640
GCF_009758255.1	K11263	map00630
GCF_009758255.1	K11263	map00620
GCF_009758255.1	K11263	map01200
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K01649	map00290
GCF_009758255.1	K01649	map01210
GCF_009758255.1	K01649	map00620
GCF_009758255.1	K01649	map01230
GCF_009758255.1	K01881	map00970
GCF_009758255.1	K00239	map00020
GCF_009758255.1	K00239	map05134
GCF_009758255.1	K00239	map00650
GCF_009758255.1	K00239	map00720
GCF_009758255.1	K00239	map00190
GCF_009758255.1	K00239	map01200
GCF_009758255.1	K00278	map00250
GCF_009758255.1	K00278	map00760
GCF_009758255.1	K00278	map01240
GCF_009758255.1	K12308	map00052
GCF_009758255.1	K01637	map00630
GCF_009758255.1	K01637	map01200
GCF_009758255.1	K12308	map00052
GCF_009758255.1	K03072	map03060
GCF_009758255.1	K03072	map03070
GCF_009758255.1	K01687	map00290
GCF_009758255.1	K01687	map00770
GCF_009758255.1	K01687	map01210
GCF_009758255.1	K01687	map01230
GCF_009758255.1	K02274	map00190
GCF_009758255.1	K00658	map00020
GCF_009758255.1	K00658	map00380
GCF_009758255.1	K00658	map00310
GCF_009758255.1	K00658	map01200
GCF_009758255.1	K00156	map00620
GCF_009758255.1	K00158	map00620
GCF_009758255.1	K01426	map00643
GCF_009758255.1	K01426	map00360
GCF_009758255.1	K01426	map00380
GCF_009758255.1	K01426	map00627
GCF_009758255.1	K01426	map00330
GCF_009758255.1	K02031	map02024
GCF_009758255.1	K02032	map02024
GCF_009758255.1	K00366	map00910
GCF_009758255.1	K00392	map00920
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K20035	map00920
GCF_009758255.1	K11263	map00061
GCF_009758255.1	K11263	map00280
GCF_009758255.1	K11263	map01212
GCF_009758255.1	K11263	map00640
GCF_009758255.1	K11263	map00630
GCF_009758255.1	K11263	map00620
GCF_009758255.1	K11263	map01200
GCF_009758255.1	K01895	map00640
GCF_009758255.1	K01895	map00630
GCF_009758255.1	K01895	map00010
GCF_009758255.1	K01895	map00720
GCF_009758255.1	K01895	map00620
GCF_009758255.1	K01895	map00680
GCF_009758255.1	K01895	map01200
GCF_009758255.1	K01897	map04216
GCF_009758255.1	K01897	map00061
GCF_009758255.1	K01897	map04920
GCF_009758255.1	K01897	map00071
GCF_009758255.1	K01897	map03320
GCF_009758255.1	K01897	map04146
GCF_009758255.1	K01897	map01212
GCF_009758255.1	K01897	map04714
GCF_009758255.1	K01897	map02024
GCF_009758255.1	K01937	map00240
GCF_009758255.1	K01937	map01232
GCF_009758255.1	K01937	map01240
GCF_009758255.1	K00111	map00564
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K07407	map00603
GCF_009758255.1	K07407	map00600
GCF_009758255.1	K07407	map00052
GCF_009758255.1	K07407	map00561
GCF_009758255.1	K01546	map02020
GCF_009758255.1	K01712	map00340
GCF_009758255.1	K02031	map02024
GCF_009758255.1	K02032	map02024
GCF_009758255.1	K01810	map00030
GCF_009758255.1	K01810	map00010
GCF_009758255.1	K01810	map00500
GCF_009758255.1	K01810	map00520
GCF_009758255.1	K01810	map01250
GCF_009758255.1	K01810	map01200
GCF_009758255.1	K12574	map03018
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K03657	map03430
GCF_009758255.1	K03657	map03420
GCF_009758255.1	K07636	map02020
GCF_009758255.1	K07654	map02020
GCF_009758255.1	K01187	map00052
GCF_009758255.1	K01187	map00500
GCF_009758255.1	K03885	map00190
GCF_009758255.1	K01887	map00970
GCF_009758255.1	K01835	map00521
GCF_009758255.1	K01835	map00052
GCF_009758255.1	K01835	map00030
GCF_009758255.1	K01835	map00010
GCF_009758255.1	K01835	map00500
GCF_009758255.1	K01835	map00520
GCF_009758255.1	K01835	map01250
GCF_009758255.1	K01835	map00230
GCF_009758255.1	K01840	map00541
GCF_009758255.1	K01840	map00051
GCF_009758255.1	K01840	map00520
GCF_009758255.1	K01840	map01250
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K15580	map01501
GCF_009758255.1	K15580	map02024
GCF_009758255.1	K01187	map00052
GCF_009758255.1	K01187	map00500
GCF_009758255.1	K01652	map00290
GCF_009758255.1	K01652	map00660
GCF_009758255.1	K01652	map00770
GCF_009758255.1	K01652	map01210
GCF_009758255.1	K01652	map00650
GCF_009758255.1	K01652	map01230
GCF_009758255.1	K01835	map00521
GCF_009758255.1	K01835	map00052
GCF_009758255.1	K01835	map00030
GCF_009758255.1	K01835	map00010
GCF_009758255.1	K01835	map00500
GCF_009758255.1	K01835	map00520
GCF_009758255.1	K01835	map01250
GCF_009758255.1	K01835	map00230
GCF_009758255.1	K00371	map00910
GCF_009758255.1	K00371	map02020
GCF_009758255.1	K02031	map02024
GCF_009758255.1	K02032	map02024
GCF_009758255.1	K02335	map03410
GCF_009758255.1	K02335	map03420
GCF_009758255.1	K02335	map03030
GCF_009758255.1	K02335	map03440
GCF_009758255.1	K00278	map00250
GCF_009758255.1	K00278	map00760
GCF_009758255.1	K00278	map01240
GCF_009758255.1	K00767	map00760
GCF_009758255.1	K00767	map01240
GCF_009758255.1	K10843	map03022
GCF_009758255.1	K10843	map03420
GCF_009758255.1	K02111	map00195
GCF_009758255.1	K02111	map00190
GCF_009758255.1	K08372	map02020
GCF_009758255.1	K01638	map00630
GCF_009758255.1	K01638	map00620
GCF_009758255.1	K01638	map01200
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K01928	map00300
GCF_009758255.1	K01928	map00550
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K00803	map00565
GCF_009758255.1	K00803	map04146
GCF_009758255.1	K04077	map04940
GCF_009758255.1	K04077	map04212
GCF_009758255.1	K04077	map05134
GCF_009758255.1	K04077	map03018
GCF_009758255.1	K04077	map05152
GCF_009758255.1	K04077	map05417
GCF_009758255.1	K00283	map00630
GCF_009758255.1	K00283	map00260
GCF_009758255.1	K00283	map01200
GCF_009758255.1	K01652	map00290
GCF_009758255.1	K01652	map00660
GCF_009758255.1	K01652	map00770
GCF_009758255.1	K01652	map01210
GCF_009758255.1	K01652	map00650
GCF_009758255.1	K01652	map01230
GCF_009758255.1	K01652	map00290
GCF_009758255.1	K01652	map00660
GCF_009758255.1	K01652	map00770
GCF_009758255.1	K01652	map01210
GCF_009758255.1	K01652	map00650
GCF_009758255.1	K01652	map01230
GCF_009758255.1	K00602	map01523
GCF_009758255.1	K00602	map00670
GCF_009758255.1	K00602	map00230
GCF_009758255.1	K01810	map00030
GCF_009758255.1	K01810	map00010
GCF_009758255.1	K01810	map00500
GCF_009758255.1	K01810	map00520
GCF_009758255.1	K01810	map01250
GCF_009758255.1	K01810	map01200
GCF_009758255.1	K01951	map00983
GCF_009758255.1	K01951	map01232
GCF_009758255.1	K01951	map00230
GCF_009758255.1	K00058	map00260
GCF_009758255.1	K00058	map00270
GCF_009758255.1	K00058	map00680
GCF_009758255.1	K00058	map01230
GCF_009758255.1	K00058	map01200
GCF_009758255.1	K14340	map00571
GCF_009758255.1	K01897	map04216
GCF_009758255.1	K01897	map00061
GCF_009758255.1	K01897	map04920
GCF_009758255.1	K01897	map00071
GCF_009758255.1	K01897	map03320
GCF_009758255.1	K01897	map04146
GCF_009758255.1	K01897	map01212
GCF_009758255.1	K01897	map04714
GCF_009758255.1	K01897	map02024
GCF_009758255.1	K01637	map00630
GCF_009758255.1	K01637	map01200
GCF_009758255.1	K00360	map00910
GCF_009758255.1	K07192	map04910
GCF_009758255.1	K01874	map00450
GCF_009758255.1	K01874	map00970
GCF_009758255.1	K01966	map00280
GCF_009758255.1	K01966	map00640
GCF_009758255.1	K01966	map00630
GCF_009758255.1	K01966	map01200
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K15580	map01501
GCF_009758255.1	K15580	map02024
GCF_009758255.1	K00425	map00190
GCF_009758255.1	K00425	map02020
GCF_009758255.1	K00790	map00550
GCF_009758255.1	K00790	map00520
GCF_009758255.1	K00790	map01250
GCF_009758255.1	K14952	map05152
GCF_009758255.1	K00627	map00020
GCF_009758255.1	K00627	map00010
GCF_009758255.1	K00627	map00620
GCF_009758255.1	K00627	map01200
GCF_009758255.1	K00140	map00410
GCF_009758255.1	K00140	map00280
GCF_009758255.1	K00140	map00562
GCF_009758255.1	K00140	map00640
GCF_009758255.1	K00140	map01200
GCF_009758255.1	K01969	map00280
GCF_009758255.1	K01745	map00340
GCF_009758255.1	K00382	map00020
GCF_009758255.1	K00382	map00280
GCF_009758255.1	K00382	map00380
GCF_009758255.1	K00382	map00640
GCF_009758255.1	K00382	map00310
GCF_009758255.1	K00382	map00630
GCF_009758255.1	K00382	map00010
GCF_009758255.1	K00382	map00260
GCF_009758255.1	K00382	map00620
GCF_009758255.1	K00382	map01200
GCF_009758255.1	K00382	map01240
GCF_009758255.1	K00728	map00515
GCF_009758255.1	K00728	map00514
GCF_009758255.1	K01051	map00040
GCF_009758255.1	K01051	map02020
GCF_009758255.1	K01728	map00040
GCF_009758255.1	K01728	map02024
GCF_009758255.1	K03106	map03060
GCF_009758255.1	K03106	map03070
GCF_009758255.1	K03106	map02024
GCF_009758255.1	K00138	map00010
GCF_009758255.1	K00138	map00620
GCF_009758255.1	K18370	map00650
GCF_009758255.1	K07793	map02020
GCF_009758255.1	K00036	map05230
GCF_009758255.1	K00036	map00480
GCF_009758255.1	K00036	map00030
GCF_009758255.1	K00036	map05415
GCF_009758255.1	K00036	map01200
GCF_009758255.1	K10027	map00906
GCF_009758255.1	K01198	map00520
GCF_009758255.1	K01209	map00520
GCF_009758255.1	K00151	map00350
GCF_009758255.1	K00151	map01220
GCF_009758255.1	K01209	map00520
GCF_009758255.1	K01925	map00550
GCF_009758255.1	K01925	map00470
GCF_009758255.1	K01720	map00640
GCF_009758255.1	K00324	map00760
GCF_009758255.1	K04567	map00970
GCF_009758255.1	K10747	map03410
GCF_009758255.1	K10747	map03430
GCF_009758255.1	K10747	map03420
GCF_009758255.1	K10747	map03030
GCF_009758255.1	K01804	map00040
GCF_009758255.1	K01255	map00480
GCF_009758255.1	K02433	map00970
GCF_009758255.1	K00864	map03320
GCF_009758255.1	K00864	map04626
GCF_009758255.1	K00864	map00561
GCF_009758255.1	K02035	map02024
GCF_009758255.1	K02434	map00970
GCF_009758255.1	K01885	map00970
GCF_009758255.1	K01885	map00860
GCF_009758255.1	K01885	map01240
GCF_009758255.1	K12373	map00604
GCF_009758255.1	K12373	map00531
GCF_009758255.1	K12373	map00603
GCF_009758255.1	K12373	map00511
GCF_009758255.1	K12373	map00600
GCF_009758255.1	K12373	map00513
GCF_009758255.1	K12373	map04142
GCF_009758255.1	K12373	map00520
GCF_009758255.1	K11927	map03018
GCF_009758255.1	K00851	map00030
GCF_009758255.1	K00851	map01200
GCF_009758255.1	K00140	map00410
GCF_009758255.1	K00140	map00280
GCF_009758255.1	K00140	map00562
GCF_009758255.1	K00140	map00640
GCF_009758255.1	K00140	map01200
GCF_009758255.1	K00088	map00983
GCF_009758255.1	K00088	map01232
GCF_009758255.1	K00088	map00230
GCF_009758255.1	K00140	map00410
GCF_009758255.1	K00140	map00280
GCF_009758255.1	K00140	map00562
GCF_009758255.1	K00140	map00640
GCF_009758255.1	K00140	map01200
GCF_009758255.1	K01209	map00520
GCF_009758255.1	K01752	map00260
GCF_009758255.1	K01752	map00270
GCF_009758255.1	K01752	map01230
GCF_009758255.1	K01752	map01200
GCF_009758255.1	K13529	map03410
GCF_009758255.1	K08139	map04113
GCF_009758255.1	K13481	map01232
GCF_009758255.1	K13481	map00230
GCF_009758255.1	K01251	map00270
GCF_009758255.1	K01812	map00040
GCF_009758255.1	K00135	map00250
GCF_009758255.1	K00135	map00350
GCF_009758255.1	K00135	map00760
GCF_009758255.1	K00135	map00310
GCF_009758255.1	K00135	map00650
GCF_009758255.1	K01255	map00480
GCF_009758255.1	K01586	map00300
GCF_009758255.1	K01586	map00470
GCF_009758255.1	K01586	map01230
GCF_009758255.1	K01207	map00531
GCF_009758255.1	K01207	map01501
GCF_009758255.1	K01207	map00520
GCF_009758255.1	K14519	map00930
GCF_009758255.1	K14519	map01220
GCF_009758255.1	K02031	map02024
GCF_009758255.1	K02032	map02024
GCF_009758255.1	K01729	map00051
GCF_009758255.1	K00266	map00910
GCF_009758255.1	K00266	map00250
GCF_009758255.1	K00266	map01230
GCF_009758255.1	K00764	map00250
GCF_009758255.1	K00764	map00230
GCF_009758255.1	K01129	map01232
GCF_009758255.1	K01129	map00230
